ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
2,1,2,2,1,1,2,1,1,1,2,1,0,0,2,1,21.71,10.42,6.69,12.71
0,0,0,2,0,0,0,1,2,2,0,0,1,0,2,1,13.59,8.57,2.96,8.7
0,1,2,0,2,0,2,1,1,0,1,2,2,0,0,0,9.09,6.82,3.88,6.42
0,2,0,2,0,1,1,1,2,1,0,2,2,1,1,2,17.75,8.48,6.65,8.01
0,0,2,1,0,1,0,0,0,0,2,2,1,1,2,0,14.75,8.06,7.35,10.84
0,1,1,2,2,1,2,1,0,0,2,1,1,2,1,2,19.65,12.54,6.55,10.75
1,0,1,1,2,1,0,1,1,0,0,0,1,1,0,2,16.62,2.74,5.55,8.27
1,0,0,1,0,0,1,0,1,1,2,2,0,0,1,1,21.05,6.54,7.22,16.72
2,1,0,2,1,0,0,0,2,0,2,0,1,2,0,1,14.52,10.64,4.51,6.9
1,2,0,0,0,2,0,0,2,1,1,2,0,0,1,1,18.24,6.37,11.82,10.74
0,1,2,0,0,2,1,2,1,0,0,0,2,2,0,2,12.92,6.01,7.31,2.32
0,2,2,2,2,2,0,0,1,2,1,0,0,1,1,0,12.82,6.46,8.8,6.01
2,2,2,0,1,0,0,2,2,2,0,1,0,1,1,2,18.28,16.1,9.66,10.24
2,0,0,2,0,2,0,1,2,0,2,1,1,1,2,0,19.28,12.99,12.22,8.82
0,1,1,1,2,0,0,2,1,2,1,1,2,2,1,0,18.14,12.41,7.17,12.67
2,0,2,1,1,0,2,1,1,2,1,0,1,2,1,2,19.57,10.05,7.85,8.22
2,1,1,2,2,2,0,0,1,1,0,2,1,0,0,0,12.12,2.41,8.14,6.78
0,1,1,0,0,0,0,0,0,2,2,1,0,1,2,0,16.13,12.68,7.87,14.12
2,2,2,1,0,2,1,1,1,1,0,0,2,0,1,2,14.98,0.95,9.42,4.03
1,1,0,2,1,2,2,0,2,1,0,0,0,0,0,2,17.53,8.79,6.22,8.44
2,2,2,0,0,0,0,1,2,2,1,2,2,1,1,2,16.51,12.29,9.37,6.89
1,0,1,0,0,1,1,2,0,1,1,1,1,2,0,1,19.29,8.28,7.07,8.83
0,2,1,2,1,2,2,1,0,1,1,0,1,2,2,0,13.21,6.12,8.47,4.12
1,0,2,2,0,2,1,2,2,2,1,2,2,1,1,2,22.18,16.9,12.21,6.89
2,2,2,0,2,0,0,0,2,1,0,1,0,0,1,2,13.21,6.36,7.22,10.89
0,0,2,2,0,0,0,0,0,2,2,2,1,1,1,0,12.65,12.73,6.27,8.18
0,2,2,1,1,2,2,1,2,0,1,0,1,0,0,0,10.24,8.01,5.61,2.54
0,1,0,2,0,2,2,1,1,2,0,2,0,2,1,2,22.55,12.46,10.02,12.48
2,0,0,2,2,2,0,0,0,2,1,0,1,2,2,0,15.57,6.36,10.06,6.92
1,2,2,2,2,2,1,1,1,0,1,0,2,0,0,0,8.86,0.18,6.59,0.82
1,1,1,0,2,1,0,1,0,1,1,2,2,1,0,1,17.64,4.88,7.48,8.02
0,0,1,1,2,1,0,0,0,2,2,0,2,0,1,2,16.64,8.14,3.24,10.08
0,1,2,2,0,1,2,1,2,0,2,2,0,1,2,0,19.07,16.5,6.15,12.09
1,2,0,2,1,1,0,0,2,2,1,0,1,2,0,2,15.14,10.28,4.32,4.42
0,0,2,0,0,2,0,2,0,2,1,1,2,2,0,1,15.21,12.55,9.43,4.21
2,0,1,0,1,2,1,2,1,0,2,1,1,1,1,1,22.18,12.59,13.43,8.61
1,1,0,1,2,1,1,2,1,2,2,1,1,1,0,0,22.02,16.49,7,10.54
2,2,2,0,2,2,1,2,1,1,0,1,0,0,1,1,17.62,6.58,11.25,8.81
1,1,0,1,2,0,1,2,0,1,1,1,0,0,2,1,21.31,6.91,7.95,16.49
1,2,1,1,0,2,0,2,0,0,1,2,1,2,1,0,17.17,8.53,13.89,8.14
2,0,2,2,2,2,0,1,0,2,1,1,0,1,2,0,18.11,8.01,12.61,10.85
0,2,0,2,2,0,0,2,0,0,0,0,2,0,2,1,8.39,4.52,2.07,6.61
2,1,2,2,0,0,0,2,0,1,2,1,2,2,2,2,17.3,12.42,8.57,8.15
1,1,2,0,2,1,0,0,1,2,2,1,1,1,2,2,19.9,12.92,9.43,8.82
0,1,2,1,0,0,2,0,1,0,0,0,2,1,0,0,9.9,6.97,3.99,6.72
0,2,0,0,2,0,2,1,0,2,1,1,0,0,1,1,16.53,10.32,5.73,12.24
0,2,2,2,1,2,2,2,1,2,0,2,0,1,1,0,17.93,16.22,10.25,8.26
0,0,1,1,1,1,2,2,2,0,1,1,0,2,1,2,25.53,16.72,7.1,16.64
2,1,1,0,0,1,2,1,2,2,2,1,2,1,1,1,25.18,20.23,9.5,10.82
2,2,0,1,0,0,0,0,0,1,0,1,2,2,1,0,13.46,4.68,9.12,10.29
1,0,0,1,0,1,1,2,0,0,2,0,2,1,1,0,19.33,10.43,8,10.9
1,2,1,0,1,0,1,2,0,2,0,2,1,2,2,0,15.99,12.89,9.99,8.98
1,1,1,0,2,1,1,2,2,2,2,1,0,0,0,1,23.74,18.02,5.87,12.27
1,1,1,1,2,2,1,0,2,2,1,2,2,1,2,0,22.99,12.44,13.94,10.79
2,0,2,0,1,2,2,2,1,1,2,2,0,2,0,0,20.37,16.41,11.25,8.29
0,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,7.31,2.39,3.66,8.48
2,1,1,0,1,0,2,2,1,1,2,2,2,0,2,2,20.94,14.67,7.96,10.48
2,2,0,0,0,2,0,2,1,1,0,1,2,0,0,2,14.25,6.22,9.96,4.52
1,2,2,1,2,0,2,0,1,0,0,0,2,0,1,1,11.64,4.19,5.25,6.62
2,0,2,2,2,0,2,1,0,2,2,1,1,2,2,2,19.16,16.63,8.07,8.64
2,1,2,1,0,0,0,1,1,2,1,0,0,1,0,1,17.02,6.94,5.83,10.26
0,2,0,1,2,2,1,1,2,0,2,1,0,1,0,2,20.71,12.95,9.37,10.66
2,2,2,2,2,1,0,0,0,2,1,0,0,0,1,2,13.04,4.95,4.61,8.09
1,1,0,2,2,1,0,1,1,1,0,0,0,0,1,0,15.9,0.67,4.39,12.93
1,2,0,2,0,1,1,2,0,1,2,1,0,1,2,1,22.03,12.96,8.44,12.36
1,2,0,1,0,1,2,2,0,0,2,1,0,2,2,2,24.54,16.83,9.18,14.14
2,1,0,2,2,0,0,1,0,2,1,1,0,0,2,2,18.02,6.65,6.58,14.11
2,2,2,2,0,2,1,1,2,0,1,1,0,0,0,2,15.01,6.57,8.48,6.53
2,0,2,0,2,1,1,0,1,1,0,1,0,2,1,1,19.71,4.6,9.53,12.94
0,1,1,0,2,0,1,1,2,1,1,0,2,2,0,2,14.58,6.54,3.3,6.05
2,2,1,1,0,1,2,2,0,0,2,1,1,2,0,2,20.53,16.26,7.55,8.75
2,0,1,2,1,0,1,0,0,1,2,0,0,2,1,1,18.62,6.32,6.18,12.13
1,0,2,1,2,1,2,2,0,0,1,2,0,1,0,0,19.93,12.54,7.86,12.5
1,1,1,1,0,0,2,0,1,1,1,2,2,1,2,2,21.14,8.74,9.91,12.71
1,2,1,1,0,1,2,2,2,1,0,0,0,1,1,0,21.11,14.87,7.97,12.25
0,0,2,2,2,2,2,1,0,1,0,2,1,1,2,2,16.17,8.8,10.96,6.76
2,2,2,2,0,0,1,0,0,1,2,2,0,0,2,1,14.93,6.3,6.29,10.42
1,0,1,1,1,1,2,0,2,0,1,0,0,1,0,2,21.16,10.82,5.79,12.83
2,1,2,1,1,1,0,0,2,1,2,0,0,2,0,0,17.33,10.58,5.03,10.65
2,0,0,0,0,0,0,1,2,2,0,2,0,0,0,2,17.92,10.8,5.94,12.04
2,1,2,0,2,1,0,2,0,2,2,1,2,2,0,0,16.87,16.21,7.18,6.46
0,0,1,1,1,1,0,1,0,2,0,1,0,1,2,1,21.47,8.04,7.8,16.59
2,1,0,1,2,2,1,1,0,2,1,2,2,2,1,2,23.38,8.71,13.98,10.77
2,1,0,1,1,0,0,2,0,2,2,1,2,0,1,2,20.97,14.6,7.31,12.94
2,1,2,1,1,1,0,2,1,1,0,0,0,2,0,2,18.88,6.91,5.37,10.21
2,0,1,0,1,0,0,2,0,2,1,0,2,2,1,2,17.68,10.42,7.52,8.7
2,0,2,1,0,1,1,1,1,1,0,1,2,1,1,1,20.8,4.67,9.63,10.88
1,0,0,2,1,2,2,2,0,1,0,0,1,2,1,0,17.7,10.8,10.41,6.17
1,0,1,1,1,1,2,1,0,0,2,2,1,0,2,2,21.92,10.44,7.8,12.96
0,2,1,2,2,2,1,0,1,1,2,0,2,1,2,2,15.84,6.97,8.1,4.58
2,0,1,0,1,2,0,0,2,2,1,1,0,2,2,0,21.19,12.44,13.78,12.42
2,0,0,1,0,1,2,0,1,2,2,2,1,1,2,2,25.34,16.45,9.79,12.55
1,1,2,1,0,0,0,2,0,2,2,2,0,1,2,0,20.34,16.98,9.87,14.09
0,0,1,2,1,2,2,0,1,2,0,2,0,0,2,2,19.41,10.49,8.72,12.34
1,2,0,0,2,1,0,1,0,2,0,1,1,0,1,2,15.92,6.88,7.36,8.91
2,0,2,0,1,1,1,0,0,0,2,1,2,2,1,0,15.86,8.26,9.65,8.18
2,0,1,1,0,0,1,1,2,1,2,0,0,0,0,1,19.24,8.96,3.47,12.72
1,0,1,1,0,2,1,2,1,1,2,1,2,1,2,2,25,12.86,13.76,10.86
1,1,2,2,1,1,2,0,1,1,2,2,0,2,2,1,22.18,12.42,8.08,12.24
0,1,0,0,2,2,2,0,0,2,2,1,0,2,2,2,22.67,16.8,11.09,12.11
2,2,1,1,0,2,2,0,2,1,2,1,2,2,0,2,21.8,16.45,11.52,6.13
1,1,1,2,1,0,1,2,0,1,0,2,2,2,1,1,18.59,8.37,8.79,10.51
0,0,0,1,1,1,2,0,0,1,2,1,0,2,2,1,23.78,12.12,7.65,16.89
0,2,0,0,2,1,2,2,2,0,2,0,0,0,0,0,14.35,16.88,1.81,8.48
0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,1,13.19,8.19,1.99,10.76
0,0,0,0,0,2,2,0,0,0,1,1,0,2,1,2,19.49,8.57,11.53,12.54
1,0,1,1,1,2,1,2,0,2,2,0,1,2,2,0,21.94,14.7,11.35,8.78
1,1,1,1,2,1,1,0,1,2,0,1,0,0,1,1,22.64,6.16,7.79,16.81
0,2,0,2,1,2,0,0,1,0,2,0,2,1,1,1,13.61,6.51,8.89,4.63
1,1,1,1,1,0,0,0,2,1,0,0,1,2,2,0,15.71,6.5,7.79,10.09
1,1,1,0,0,1,0,0,2,2,0,2,1,2,2,2,20.85,12.34,9.34,10.28
1,1,2,1,1,0,1,0,2,2,1,0,2,0,0,1,14.78,8.08,3.72,6.94
1,0,2,2,0,0,1,2,2,1,1,1,1,0,1,0,15.77,10.78,6.74,8.33
1,2,2,0,2,2,0,2,0,2,0,0,1,2,1,0,12.7,10.77,11.16,2.86
0,0,1,0,0,2,0,1,1,0,1,2,0,0,2,0,15.68,2.98,9.54,12.89
1,1,0,0,0,2,1,2,0,2,1,0,0,2,2,2,22.07,10.88,11.39,10.58
0,0,2,1,0,0,1,1,1,2,2,1,1,2,2,1,19.87,12.52,7.38,10.9
1,2,2,0,1,2,0,1,1,2,2,0,0,1,0,2,16.01,10.77,9.23,4.21
0,2,0,1,2,1,2,1,1,1,0,0,0,2,1,0,17.06,6.17,5.88,12.32
0,0,0,1,1,0,2,0,2,1,1,1,0,1,2,0,20.27,12.06,7.04,16.99
0,1,0,0,1,2,0,2,1,1,0,0,1,0,0,2,12.08,4.83,5.98,4.97
2,2,2,1,1,0,2,1,1,1,1,1,2,2,1,2,18.91,8.79,9.88,8.63
0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,1,13.31,4.97,5.09,8.23
1,0,2,2,2,2,2,2,0,2,2,0,2,1,1,2,20.59,18.17,10.26,4.83
0,2,2,0,2,1,1,0,0,2,0,0,2,1,2,1,11.34,6.3,5.99,4.44
2,0,0,1,1,2,1,0,0,2,0,1,1,0,2,1,19.72,6.08,11.06,10.58
0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,9.14,2.08,3.27,10.67
0,2,2,2,0,1,1,2,0,2,1,0,0,2,0,2,14.27,10.26,2.51,6.11
1,0,1,1,0,1,0,1,1,2,0,1,2,0,2,0,18.56,6.64,7.41,12.9
2,0,0,0,0,1,1,0,2,1,2,2,1,2,2,2,22.12,12.39,9.53,10.28
1,1,1,1,0,1,0,2,2,1,0,1,1,0,0,1,19.54,10.02,5.04,10.21
2,1,2,2,1,0,0,1,1,2,1,1,2,2,1,0,15.61,8.27,8.3,8.89
2,0,0,0,0,1,0,0,0,2,2,2,1,1,2,1,20.53,12.14,9.07,10.31
1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,8.29,4.96,3.67,6.97
1,2,1,2,2,0,1,2,0,1,2,0,1,2,1,0,14.05,10.44,6.7,6.49
1,1,1,1,0,2,2,0,0,1,2,0,2,1,2,0,19.66,10.97,11.27,8.55
2,2,2,2,1,0,1,0,1,2,2,1,2,1,1,2,16.05,12.18,8.83,6.89
1,2,2,1,1,2,1,2,2,2,0,0,2,1,2,1,19.91,14.61,11.19,4.67
1,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,19.11,4.28,6.4,10.49
1,0,1,1,1,0,1,1,1,2,2,1,2,0,2,1,21.27,10.96,7.63,12.4
1,2,2,1,2,1,0,1,0,1,0,0,0,2,2,2,16.93,2.85,7.89,10.71
0,2,1,2,1,1,1,1,1,1,0,0,0,0,1,0,12.15,0.89,2.58,10.59
2,2,1,2,1,1,1,0,2,1,1,0,2,1,2,2,17.32,6.43,6.95,6.64
1,1,2,1,2,2,2,0,2,0,0,0,0,1,1,2,20.6,10.57,11.94,10.32
2,2,0,1,0,1,2,0,0,1,1,1,1,1,1,1,20.41,8.39,9.07,10.31
1,0,1,2,2,1,0,1,1,2,0,0,2,1,0,1,16.7,6.28,4.9,6.98
2,0,2,2,2,0,2,2,0,1,2,1,1,1,2,1,19.26,16.15,8.84,8.29
0,0,2,2,0,1,0,1,2,0,1,0,1,0,1,1,12.63,4.48,2.14,6.32
1,2,1,1,2,2,0,0,2,0,1,0,2,1,0,0,13.29,6.99,9.67,4.23
1,0,2,2,2,2,0,2,0,2,1,1,0,0,1,1,19.14,10.89,10.07,10.11
0,2,2,2,2,0,2,0,2,0,0,0,2,2,1,2,10.03,10.9,4.54,4.13
0,2,2,1,1,2,0,1,1,0,0,2,0,2,2,2,16.56,4.8,11.91,10.74
0,0,2,0,0,1,2,1,1,2,0,2,1,2,0,0,14.26,12.31,5.25,6.18
0,1,2,1,0,2,0,1,0,2,2,1,1,2,1,2,19.93,12.17,11.97,8.07
1,2,0,2,0,2,2,0,0,0,1,1,0,2,1,2,19.82,8.85,12.11,10.29
1,0,1,2,1,0,0,2,0,2,1,1,2,2,1,2,19.31,12.39,8.72,10.35
0,2,0,0,2,0,0,1,2,0,0,2,2,1,2,0,11.71,8.43,7.8,8.68
0,1,1,2,1,1,0,0,0,2,2,2,0,0,0,2,16.1,10.91,2.87,12.02
2,1,1,0,2,0,2,0,1,0,1,2,2,0,1,1,16.6,6.91,7.21,10.56
2,1,2,0,2,2,0,2,1,2,1,2,1,0,1,0,16.45,10,11.3,6.02
2,0,1,1,2,2,2,0,2,2,1,2,2,2,0,1,23.66,16.17,11.5,8.9
0,2,0,2,2,2,2,0,0,2,0,0,1,2,1,1,14.5,10.47,8.08,4.01
2,2,0,0,1,1,1,0,0,1,0,2,1,0,1,2,14.49,2.39,7.35,8.99
0,1,2,1,1,0,1,1,0,2,0,0,1,0,1,1,12.87,4.79,3.96,8.07
1,1,1,1,1,0,0,1,2,1,0,2,0,2,1,2,22.65,8.25,9.86,16.78
0,0,1,0,1,1,0,0,1,2,2,1,0,1,0,0,17.06,12.22,5.2,12.94
1,1,2,1,1,1,2,2,1,1,2,1,2,1,0,2,22.26,16.93,7.3,8.08
2,0,1,2,2,1,2,2,2,1,1,2,1,2,0,1,22.31,16.61,6.5,8.81
1,0,0,0,2,2,1,2,0,0,2,2,0,2,0,1,21.29,12.49,11.02,10.5
0,2,0,1,2,1,2,1,0,0,1,1,1,0,2,2,16.12,6.94,5,10.94
0,0,0,2,0,1,0,2,1,0,0,2,1,1,1,0,15.46,8.29,6.38,10.75
1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,18.54,8.05,12.88,4.27
2,1,0,2,1,1,0,2,0,2,0,1,0,1,0,1,20.08,12.6,6.11,12.8
1,2,1,1,1,2,1,0,0,1,0,2,0,2,0,1,18.82,4.1,11.13,10.2
1,2,2,1,0,1,1,2,2,1,0,2,0,2,1,1,22.31,12.81,9.24,12.66
0,2,1,1,0,0,0,2,0,1,0,2,2,1,2,2,15.07,8.1,7.18,10.85
0,2,1,2,2,1,0,1,2,2,1,2,0,1,1,1,20.47,12.11,6.9,12.34
2,1,2,2,2,2,0,0,2,2,1,0,0,0,1,0,15.19,8.21,8.85,8.74
0,0,2,2,0,2,1,2,1,1,0,2,2,1,2,2,17.91,8.84,10.03,6.94
2,2,1,1,1,1,2,2,2,1,0,2,2,2,2,0,21.89,16.09,9.41,10.86
2,2,1,0,1,0,2,1,1,1,2,2,0,2,1,2,21.33,12.57,9.32,12.3
0,2,2,0,2,1,1,1,2,1,1,2,1,0,1,1,14.81,6.66,5.15,6.25
0,2,2,1,0,1,2,2,2,1,1,2,0,2,0,1,20.13,16.85,5.27,10.69
2,0,0,1,1,1,2,1,0,0,0,1,1,2,1,0,19.22,8.96,9.8,12.87
1,0,1,1,2,0,0,1,1,0,1,1,0,0,1,1,19.78,2.31,7.3,16.68
0,0,1,1,2,2,2,2,0,2,1,0,1,2,2,1,21.62,14.88,9.01,8.19
0,2,2,2,2,0,1,0,2,0,1,2,1,0,2,1,10.26,6.79,4.83,6.77
0,1,2,2,0,2,2,0,0,0,0,0,2,2,2,1,12.48,6.56,8.78,4.03
0,1,2,1,1,0,0,1,1,0,1,1,1,2,2,2,15.24,4.35,7.43,10.57
0,2,1,2,2,1,1,0,1,2,2,2,1,0,0,1,14.44,10.32,2.16,6.57
1,1,1,2,2,0,1,1,0,0,1,1,2,2,0,0,13.78,4.02,6.93,8.12
1,2,0,0,1,0,1,1,2,1,2,1,0,1,2,1,21.25,12.81,9.9,12.5
1,0,0,1,1,2,2,1,1,2,0,2,0,1,0,2,24.12,12.39,11.15,12.87
1,1,1,0,1,1,2,1,0,0,2,1,2,2,2,0,19.72,12.64,9.35,10.28
2,0,2,2,2,0,1,2,2,2,0,2,2,0,1,1,17.49,14.5,6.02,8.15
1,2,1,2,0,2,0,1,2,1,2,0,0,0,1,2,18.53,8.52,8.77,8.77
2,1,2,1,2,1,1,0,1,2,0,2,2,1,0,0,16.14,8.82,7.67,8.65
2,2,2,0,1,1,2,2,2,2,2,0,2,1,0,2,18.52,22.81,5.38,2.62
2,0,1,2,1,2,1,0,2,0,2,1,0,1,0,0,19.36,12.99,10.7,10.65
2,0,1,0,0,2,2,1,1,1,2,2,1,1,0,0,19.09,12.01,11.35,6.81
2,1,0,2,1,0,0,1,0,1,1,0,0,1,2,0,15.12,2.86,6.5,12.61
2,2,0,2,0,2,2,2,2,1,1,0,1,1,1,1,20.84,14.5,10.43,4.02
1,1,2,2,1,2,1,0,0,1,2,2,2,2,0,0,14.31,8.18,10.89,4.43
0,0,2,1,0,2,2,2,0,0,2,2,0,2,2,2,22.12,16.72,11.12,12.69
1,2,2,0,2,2,1,1,0,2,2,1,0,2,1,2,20.56,12.09,13.09,8.27
0,2,1,0,0,1,0,1,2,2,0,2,1,2,0,1,15.33,12.84,5.47,6.41
1,1,1,1,0,0,1,2,1,1,0,2,1,1,2,1,21.21,8.27,9.5,12.3
2,2,2,1,1,1,0,0,1,0,0,2,0,1,0,0,14,4.06,7.72,10.18
0,2,0,1,1,1,2,2,1,2,0,2,1,2,2,1,21.53,16.09,7.67,10.99
2,0,1,2,0,1,2,1,2,2,1,0,1,1,1,0,20.31,14.08,6.75,8.39
0,2,0,1,2,0,1,2,2,2,2,2,0,0,2,2,21.03,18.14,5.41,14.83
2,0,2,0,0,0,2,1,2,0,1,2,2,1,2,2,18.34,12.54,9.78,8.98
0,1,0,1,1,1,0,2,2,1,0,0,2,2,0,2,17.51,10.56,3.05,8.18
1,2,0,2,0,0,2,0,0,2,0,2,2,0,0,2,12.94,10.77,4.98,6.99
1,2,1,2,2,1,0,2,1,1,2,1,1,1,1,2,20.04,12.32,8.72,8.5
1,0,0,1,2,0,2,1,2,0,1,2,0,0,1,0,20.26,10.56,7.32,16.95
0,2,1,2,1,2,0,1,1,0,0,0,0,1,0,0,10.43,2.6,6.41,6.89
1,0,1,1,0,1,0,1,0,1,1,1,1,2,0,2,19.88,4.39,7.56,10.38
2,1,2,1,0,2,0,1,2,1,0,0,0,2,0,1,19,6.2,9.18,8.9
2,0,0,1,2,1,2,0,1,1,2,1,0,1,1,2,26.89,12.61,9.19,16.27
0,1,1,2,1,2,2,2,1,2,1,0,0,0,2,0,18.01,12.55,6.99,10.18
2,2,1,1,1,2,0,2,2,0,0,2,1,0,1,2,18.52,10.34,11.7,8.7
1,0,2,2,0,2,1,2,0,2,2,2,1,1,1,0,19.55,16.81,12.37,6.24
0,2,1,1,0,1,0,0,2,1,2,0,2,2,2,1,17.84,10.45,5.82,8.01
2,2,1,1,0,2,2,0,2,1,0,0,1,0,0,1,15.65,8.99,7.27,4.34
1,2,1,0,0,1,1,2,2,0,1,0,1,0,0,2,14.77,8.98,3.84,4.88
0,0,0,0,2,0,1,2,0,1,1,2,0,2,0,1,17.07,8.32,5.45,12.48
2,0,0,1,2,2,1,0,0,0,2,0,2,0,2,1,17.6,4.23,9.52,8.52
2,2,0,2,0,0,1,0,0,1,0,1,2,0,0,2,10.4,2.2,4.73,6.4
0,2,1,0,0,0,0,0,0,1,1,0,0,2,2,0,10.76,2.5,5.49,10.51
0,2,1,2,2,0,1,2,2,0,2,0,0,0,1,0,13.92,12.73,2.38,10.97
2,2,0,1,2,1,0,2,2,0,0,1,2,2,1,2,20.49,12.38,9.39,10.44
2,1,2,0,0,1,0,2,0,2,1,0,2,1,0,1,15.39,10.54,5.86,4.72
2,0,1,1,1,2,2,2,2,0,1,2,1,0,2,0,21.36,14,11.96,10.97
1,1,0,2,2,1,2,1,1,2,0,2,0,2,0,0,20.84,12.65,6.23,12.55
0,0,1,2,0,0,1,0,2,2,0,1,0,1,1,1,19.84,12.4,6.36,14.6
2,0,0,2,1,0,0,2,1,2,2,2,0,0,2,0,19.34,14.69,6.4,14.79
0,0,0,0,2,2,2,1,1,1,1,2,1,2,1,2,20.47,8.33,11.64,8.02
2,1,0,1,2,1,2,2,2,1,1,2,1,1,1,0,24.51,16.08,9.67,12.59
0,1,1,1,1,2,1,0,0,0,1,0,2,1,2,2,16.25,2.3,9.43,8.7
2,1,0,2,0,2,1,0,1,2,1,1,0,2,2,1,23.01,8.79,12.67,12.37
1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,14.77,4.41,5.49,8.15
0,1,1,2,1,1,0,0,1,1,2,2,2,1,0,0,14.43,8.1,4.84,8.88
0,0,2,0,0,1,2,0,1,2,0,1,0,2,1,2,19.24,12.6,7.53,12.84
0,1,1,2,1,1,2,2,0,1,1,0,1,1,1,0,16.39,10.56,4.66,8.2
0,1,0,2,2,2,0,0,0,0,1,0,1,1,0,2,11.55,2.33,6.28,4.39
0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,1,14.43,2.63,7.67,8.59
0,1,0,0,1,0,0,2,1,1,2,1,0,0,1,2,18.67,10.45,5.92,14.57
2,2,1,1,0,0,2,0,2,0,2,1,1,1,1,2,20.27,16.69,9.97,10.55
0,1,0,1,2,0,2,0,1,0,2,0,1,2,2,0,15.72,10.5,5.63,10.94
1,0,1,2,0,1,1,0,0,0,2,0,0,1,2,2,19.35,6.79,6.31,12.23
2,0,2,2,0,1,1,2,0,0,2,1,2,2,2,0,17.02,12.93,8.77,8.49
1,1,1,2,1,0,2,2,0,2,1,1,1,0,1,1,19.37,14.41,6.22,10.55
1,1,2,0,0,2,2,0,2,2,1,1,1,1,1,1,21.68,16.02,13.73,6.17
0,1,1,1,2,0,0,0,2,0,2,0,0,1,0,2,16.82,10.57,3.44,12.09
0,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,11.9,2.93,4.62,6.67
2,2,0,2,0,0,2,2,0,0,1,1,0,2,1,1,19.48,12.54,8.33,12.02
2,2,0,1,1,2,0,2,1,2,0,0,2,0,1,1,17.72,8.83,9.26,6.29
0,1,2,1,2,1,0,1,0,2,0,1,2,0,0,0,11.67,6.42,3.12,8.04
2,2,1,0,1,1,0,0,2,1,0,2,0,2,1,1,19.32,8.42,9.83,12.98
1,1,0,1,2,0,0,1,0,1,0,1,1,0,0,0,12.59,2.95,5.81,10.9
2,1,0,1,2,0,2,0,0,0,0,1,0,1,0,0,16.47,8.75,7.84,14.03
1,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,11.83,4.88,6.04,4.11
2,1,1,1,1,2,2,2,2,0,1,0,2,0,1,2,21.75,12.33,9.73,8.86
1,0,0,2,2,2,2,2,1,0,1,2,0,2,1,2,24.31,12.59,12.34,12.03
1,2,0,1,2,0,2,2,1,2,0,1,1,2,2,2,21.89,16.65,9.67,10.94
0,0,0,1,2,0,1,1,0,1,1,0,0,2,1,1,18.64,2.42,5.28,14.57
2,0,0,1,1,0,2,0,0,1,2,2,2,0,1,1,19.11,10.4,7.04,12.07
0,0,1,1,0,0,0,0,2,0,1,0,1,1,1,2,15.25,6.51,5.02,10.99
0,2,0,2,1,2,2,0,0,1,1,0,0,1,0,1,14.07,6.95,6.56,6.08
0,2,1,2,0,1,0,1,2,2,0,1,0,2,1,0,17.1,12.99,6.36,12.33
0,1,1,1,2,0,2,2,2,1,1,2,1,1,1,1,22.01,16.52,7.82,12.42
0,1,0,0,1,2,0,1,0,0,2,2,0,0,1,1,17.3,6.86,9.46,12.36
0,2,2,0,1,0,2,1,1,1,2,1,1,2,0,2,13.52,12.82,5.75,4.65
1,2,1,1,1,1,2,0,0,2,0,2,0,1,1,2,22.63,12.3,9.48,14.85
2,1,1,2,2,2,2,0,2,2,1,0,1,1,1,0,19.61,14.74,10.14,6.34
1,2,0,2,2,2,2,1,1,1,1,1,1,1,1,0,18.01,8.77,12.15,6.36
1,1,0,1,0,2,2,2,0,0,0,2,2,0,2,1,20.45,10.29,11.11,10.8
2,1,1,2,1,1,2,1,2,1,0,0,1,2,1,0,18.49,10.72,6.68,8.36
0,1,0,2,1,1,1,0,0,2,1,0,0,1,2,1,18.3,6.65,4.96,12.73
0,1,1,2,2,2,1,2,1,1,1,2,1,0,2,1,18.4,6.23,8.83,8.95
0,2,1,0,2,1,2,2,1,2,2,0,2,2,2,0,17.45,18.68,5.59,6.26
1,2,2,2,1,1,1,1,2,0,1,2,1,0,1,0,13.2,6.22,6.23,6.38
1,0,1,1,0,1,2,1,1,1,1,1,1,2,0,1,22.84,8.4,7.2,10.01
2,1,2,2,0,1,1,1,1,0,1,2,0,0,2,2,18.77,2.91,6.57,12.69
0,0,1,0,0,0,2,1,1,1,0,2,2,0,1,2,15.87,6.08,5.22,10.46
0,2,1,1,2,2,0,2,2,1,2,1,0,0,0,0,17.07,14.69,7.25,10.74
1,0,0,2,0,0,0,0,0,2,2,1,0,2,1,0,18.69,12.35,8.86,14.43
0,2,0,1,0,1,0,2,0,2,1,0,1,1,0,2,15.49,10.01,3.13,6.6
