ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
2,1,2,2,1,1,2,1,1,1,2,1,0,0,2,1,0.704,0.42,0.471,0.737
0,0,0,2,0,0,0,1,2,2,0,0,1,0,2,1,0.372,0.345,0.2,0.491
0,1,2,0,2,0,2,1,1,0,1,2,2,0,0,0,0.188,0.274,0.267,0.351
0,2,0,2,0,1,1,1,2,1,0,2,2,1,1,2,0.542,0.341,0.468,0.448
0,0,2,1,0,1,0,0,0,0,2,2,1,1,2,0,0.42,0.324,0.518,0.622
0,1,1,2,2,1,2,1,0,0,2,1,1,2,1,2,0.62,0.507,0.46,0.617
1,0,1,1,2,1,0,1,1,0,0,0,1,1,0,2,0.496,0.108,0.388,0.464
1,0,0,1,0,0,1,0,1,1,2,2,0,0,1,1,0.677,0.262,0.509,0.983
2,1,0,2,1,0,0,0,2,0,2,0,1,2,0,1,0.41,0.429,0.313,0.38
1,2,0,0,0,2,0,0,2,1,1,2,0,0,1,1,0.562,0.255,0.843,0.616
0,1,2,0,0,2,1,2,1,0,0,0,2,2,0,2,0.345,0.241,0.516,0.099
0,2,2,2,2,2,0,0,1,2,1,0,0,1,1,0,0.341,0.259,0.624,0.326
2,2,2,0,1,0,0,2,2,2,0,1,0,1,1,2,0.564,0.652,0.686,0.585
2,0,0,2,0,2,0,1,2,0,2,1,1,1,2,0,0.605,0.525,0.872,0.498
0,1,1,1,2,0,0,2,1,2,1,1,2,2,1,0,0.558,0.501,0.505,0.735
2,0,2,1,1,0,2,1,1,2,1,0,1,2,1,2,0.616,0.405,0.555,0.461
2,1,1,2,2,2,0,0,1,1,0,2,1,0,0,0,0.312,0.094,0.576,0.373
0,1,1,0,0,0,0,0,0,2,2,1,0,1,2,0,0.476,0.512,0.556,0.824
2,2,2,1,0,2,1,1,1,1,0,0,2,0,1,2,0.429,0.035,0.669,0.204
1,1,0,2,1,2,2,0,2,1,0,0,0,0,0,2,0.533,0.354,0.437,0.475
2,2,2,0,0,0,0,1,2,2,1,2,2,1,1,2,0.491,0.497,0.665,0.38
1,0,1,0,0,1,1,2,0,1,1,1,1,2,0,1,0.605,0.333,0.498,0.499
0,2,1,2,1,2,2,1,0,1,1,0,1,2,2,0,0.357,0.245,0.6,0.209
1,0,2,2,0,2,1,2,2,2,1,2,2,1,1,2,0.723,0.684,0.871,0.38
2,2,2,0,2,0,0,0,2,1,0,1,0,0,1,2,0.357,0.255,0.509,0.625
0,0,2,2,0,0,0,0,0,2,2,2,1,1,1,0,0.334,0.514,0.44,0.459
0,2,2,1,1,2,2,1,2,0,1,0,1,0,0,0,0.235,0.322,0.392,0.112
0,1,0,2,0,2,2,1,1,2,0,2,0,2,1,2,0.738,0.503,0.712,0.723
2,0,0,2,2,2,0,0,0,2,1,0,1,2,2,0,0.453,0.255,0.715,0.381
1,2,2,2,2,2,1,1,1,0,1,0,2,0,0,0,0.179,0.003,0.463,0.007
1,1,1,0,2,1,0,1,0,1,1,2,2,1,0,1,0.538,0.195,0.528,0.449
0,0,1,1,2,1,0,0,0,2,2,0,2,0,1,2,0.497,0.327,0.22,0.576
0,1,2,2,0,1,2,1,2,0,2,2,0,1,2,0,0.596,0.668,0.431,0.699
1,2,0,2,1,1,0,0,2,2,1,0,1,2,0,2,0.435,0.415,0.299,0.228
0,0,2,0,0,2,0,2,0,2,1,1,2,2,0,1,0.438,0.507,0.669,0.215
2,0,1,0,1,2,1,2,1,0,2,1,1,1,1,1,0.723,0.509,0.959,0.485
1,1,0,1,2,1,1,2,1,2,2,1,1,1,0,0,0.717,0.668,0.493,0.604
2,2,2,0,2,2,1,2,1,1,0,1,0,0,1,1,0.537,0.264,0.801,0.498
1,1,0,1,2,0,1,2,0,1,1,1,0,0,2,1,0.687,0.277,0.562,0.969
1,2,1,1,0,2,0,2,0,0,1,2,1,2,1,0,0.518,0.343,0.993,0.456
2,0,2,2,2,2,0,1,0,2,1,1,0,1,2,0,0.557,0.322,0.9,0.623
0,2,0,2,2,0,0,2,0,0,0,0,2,0,2,1,0.16,0.18,0.136,0.362
2,1,2,2,0,0,0,2,0,1,2,1,2,2,2,2,0.524,0.502,0.607,0.457
1,1,2,0,2,1,0,0,1,2,2,1,1,1,2,2,0.63,0.522,0.669,0.498
0,1,2,1,0,0,2,0,1,0,0,0,2,1,0,0,0.221,0.28,0.275,0.369
0,2,0,0,2,0,2,1,0,2,1,1,0,0,1,1,0.492,0.416,0.401,0.708
0,2,2,2,1,2,2,2,1,2,0,2,0,1,1,0,0.549,0.657,0.729,0.464
0,0,1,1,1,1,2,2,2,0,1,1,0,2,1,2,0.86,0.677,0.5,0.979
2,1,1,0,0,1,2,1,2,2,2,1,2,1,1,1,0.846,0.82,0.674,0.621
2,2,0,1,0,0,0,0,0,1,0,1,2,2,1,0,0.367,0.187,0.647,0.588
1,0,0,1,0,1,1,2,0,0,2,0,2,1,1,0,0.607,0.421,0.566,0.626
1,2,1,0,1,0,1,2,0,2,0,2,1,2,2,0,0.47,0.521,0.71,0.508
1,1,1,0,2,1,1,2,2,2,2,1,0,0,0,1,0.787,0.73,0.411,0.71
1,1,1,1,2,2,1,0,2,2,1,2,2,1,2,0,0.756,0.503,0.996,0.619
2,0,2,0,1,2,2,2,1,1,2,2,0,2,0,0,0.649,0.664,0.801,0.466
0,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0.116,0.093,0.251,0.477
2,1,1,0,1,0,2,2,1,1,2,2,2,0,2,2,0.672,0.593,0.563,0.6
2,2,0,0,0,2,0,2,1,1,0,1,2,0,0,2,0.399,0.249,0.708,0.234
1,2,2,1,2,0,2,0,1,0,0,0,2,0,1,1,0.292,0.167,0.366,0.363
2,0,2,2,2,0,2,1,0,2,2,1,1,2,2,2,0.6,0.673,0.571,0.487
2,1,2,1,0,0,0,1,1,2,1,0,0,1,0,1,0.512,0.279,0.408,0.587
0,2,0,1,2,2,1,1,2,0,2,1,0,1,0,2,0.663,0.523,0.665,0.611
2,2,2,2,2,1,0,0,0,2,1,0,0,0,1,2,0.35,0.198,0.32,0.453
1,1,0,2,2,1,0,1,1,1,0,0,0,0,1,0,0.467,0.023,0.304,0.751
1,2,0,2,0,1,1,2,0,1,2,1,0,1,2,1,0.717,0.524,0.598,0.716
1,2,0,1,0,1,2,2,0,0,2,1,0,2,2,2,0.819,0.681,0.651,0.825
2,1,0,2,2,0,0,1,0,2,1,1,0,0,2,2,0.553,0.267,0.463,0.823
2,2,2,2,0,2,1,1,2,0,1,1,0,0,0,2,0.43,0.264,0.6,0.357
2,0,2,0,2,1,1,0,1,1,0,1,0,2,1,1,0.622,0.183,0.677,0.751
0,1,1,0,2,0,1,1,2,1,1,0,2,2,0,2,0.413,0.262,0.225,0.328
2,2,1,1,0,1,2,2,0,0,2,1,1,2,0,2,0.656,0.658,0.533,0.494
2,0,1,2,1,0,1,0,0,1,2,0,0,2,1,1,0.578,0.253,0.434,0.701
1,0,2,1,2,1,2,2,0,0,1,2,0,1,0,0,0.631,0.507,0.555,0.724
1,1,1,1,0,0,2,0,1,1,1,2,2,1,2,2,0.681,0.352,0.704,0.737
1,2,1,1,0,1,2,2,2,1,0,0,0,1,1,0,0.679,0.602,0.563,0.709
0,0,2,2,2,2,2,1,0,1,0,2,1,1,2,2,0.478,0.354,0.78,0.372
2,2,2,2,0,0,1,0,0,1,2,2,0,0,2,1,0.427,0.253,0.442,0.596
1,0,1,1,1,1,2,0,2,0,1,0,0,1,0,2,0.681,0.437,0.405,0.744
2,1,2,1,1,1,0,0,2,1,2,0,0,2,0,0,0.525,0.427,0.35,0.611
2,0,0,0,0,0,0,1,2,2,0,2,0,0,0,2,0.549,0.436,0.416,0.696
2,1,2,0,2,1,0,2,0,2,2,1,2,2,0,0,0.506,0.656,0.506,0.353
0,0,1,1,1,1,0,1,0,2,0,1,0,1,2,1,0.694,0.323,0.551,0.975
2,1,0,1,2,2,1,1,0,2,1,2,2,2,1,2,0.772,0.351,0.999,0.618
2,1,0,1,1,0,0,2,0,2,2,1,2,0,1,2,0.674,0.591,0.516,0.751
2,1,2,1,1,1,0,2,1,1,0,0,0,2,0,2,0.588,0.277,0.375,0.584
2,0,1,0,1,0,0,2,0,2,1,0,2,2,1,2,0.539,0.42,0.531,0.491
2,0,2,1,0,1,1,1,1,1,0,1,2,1,1,1,0.667,0.186,0.684,0.625
1,0,0,2,1,2,2,2,0,1,0,0,1,2,1,0,0.54,0.436,0.74,0.335
1,0,1,1,1,1,2,1,0,0,2,2,1,0,2,2,0.712,0.421,0.551,0.752
0,2,1,2,2,2,1,0,1,1,2,0,2,1,2,2,0.464,0.28,0.573,0.238
2,0,1,0,1,2,0,0,2,2,1,1,0,2,2,0,0.683,0.503,0.985,0.719
2,0,0,1,0,1,2,0,1,2,2,2,1,1,2,2,0.852,0.666,0.695,0.727
1,1,2,1,0,0,0,2,0,2,2,2,0,1,2,0,0.648,0.688,0.701,0.822
0,0,1,2,1,2,2,0,1,2,0,2,0,0,2,2,0.61,0.423,0.618,0.714
1,2,0,0,2,1,0,1,0,2,0,1,1,0,1,2,0.467,0.276,0.519,0.504
2,0,2,0,1,1,1,0,0,0,2,1,2,2,1,0,0.465,0.332,0.685,0.459
2,0,1,1,0,0,1,1,2,1,2,0,0,0,0,1,0.603,0.361,0.237,0.738
1,0,1,1,0,2,1,2,1,1,2,1,2,1,2,2,0.838,0.52,0.983,0.623
1,1,2,2,1,1,2,0,1,1,2,2,0,2,2,1,0.723,0.502,0.571,0.708
0,1,0,0,2,2,2,0,0,2,2,1,0,2,2,2,0.743,0.68,0.79,0.7
2,2,1,1,0,2,2,0,2,1,2,1,2,2,0,2,0.708,0.666,0.821,0.333
1,1,1,2,1,0,1,2,0,1,0,2,2,2,1,1,0.576,0.337,0.623,0.602
0,0,0,1,1,1,2,0,0,1,2,1,0,2,2,1,0.788,0.49,0.54,0.994
0,2,0,0,2,1,2,2,2,0,2,0,0,0,0,0,0.403,0.684,0.117,0.477
0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,1,0.356,0.33,0.13,0.617
0,0,0,0,0,2,2,0,0,0,1,1,0,2,1,2,0.613,0.345,0.822,0.727
1,0,1,1,1,2,1,2,0,2,2,0,1,2,2,0,0.713,0.595,0.809,0.496
1,1,1,1,2,1,1,0,1,2,0,1,0,0,1,1,0.742,0.247,0.55,0.989
0,2,0,2,1,2,0,0,1,0,2,0,2,1,1,1,0.373,0.261,0.63,0.241
1,1,1,1,1,0,0,0,2,1,0,0,1,2,2,0,0.459,0.261,0.55,0.576
1,1,1,0,0,1,0,0,2,2,0,2,1,2,2,2,0.669,0.499,0.663,0.588
1,1,2,1,1,0,1,0,2,2,1,0,2,0,0,1,0.421,0.325,0.255,0.383
1,0,2,2,0,0,1,2,2,1,1,1,1,0,1,0,0.461,0.435,0.474,0.468
1,2,2,0,2,2,0,2,0,2,0,0,1,2,1,0,0.336,0.435,0.795,0.132
0,0,1,0,0,2,0,1,1,0,1,2,0,0,2,0,0.458,0.117,0.677,0.748
1,1,0,0,0,2,1,2,0,2,1,0,0,2,2,2,0.719,0.439,0.811,0.606
0,0,2,1,0,0,1,1,1,2,2,1,1,2,2,1,0.629,0.506,0.521,0.626
1,2,2,0,1,2,0,1,1,2,2,0,0,1,0,2,0.471,0.435,0.655,0.215
0,2,0,1,2,1,2,1,1,1,0,0,0,2,1,0,0.514,0.247,0.412,0.713
0,0,0,1,1,0,2,0,2,1,1,1,0,1,2,0,0.645,0.487,0.496,1
0,1,0,0,1,2,0,2,1,1,0,0,1,0,0,2,0.31,0.193,0.419,0.262
2,2,2,1,1,0,2,1,1,1,1,1,2,2,1,2,0.589,0.354,0.702,0.486
0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,1,0.361,0.198,0.355,0.462
1,0,2,2,2,2,2,2,0,2,2,0,2,1,1,2,0.658,0.736,0.73,0.253
0,2,2,0,2,1,1,0,0,2,0,0,2,1,2,1,0.28,0.253,0.42,0.229
2,0,0,1,1,2,1,0,0,2,0,1,1,0,2,1,0.623,0.244,0.788,0.606
0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.19,0.081,0.223,0.612
0,2,2,2,0,1,1,2,0,2,1,0,0,2,0,2,0.4,0.414,0.168,0.332
1,0,1,1,0,1,0,1,1,2,0,1,2,0,2,0,0.575,0.266,0.523,0.749
2,0,0,0,0,1,1,0,2,1,2,2,1,2,2,2,0.721,0.501,0.677,0.588
1,1,1,1,0,1,0,2,2,1,0,1,1,0,0,1,0.615,0.404,0.351,0.584
2,1,2,2,1,0,0,1,1,2,1,1,2,2,1,0,0.455,0.333,0.587,0.502
2,0,0,0,0,1,0,0,0,2,2,2,1,1,2,1,0.656,0.49,0.643,0.59
1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0.156,0.198,0.252,0.385
1,2,1,2,2,0,1,2,0,1,2,0,1,2,1,0,0.391,0.421,0.471,0.355
1,1,1,1,0,2,2,0,0,1,2,0,2,1,2,0,0.62,0.443,0.803,0.482
2,2,2,2,1,0,1,0,1,2,2,1,2,1,1,2,0.473,0.492,0.626,0.38
1,2,2,1,1,2,1,2,2,2,0,0,2,1,2,1,0.63,0.591,0.797,0.243
1,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0.598,0.17,0.45,0.601
1,0,1,1,1,0,1,1,1,2,2,1,2,0,2,1,0.686,0.442,0.539,0.718
1,2,2,1,2,1,0,1,0,1,0,0,0,2,2,2,0.509,0.112,0.558,0.614
0,2,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0.313,0.032,0.173,0.607
2,2,1,2,1,1,1,0,2,1,1,0,2,1,2,2,0.525,0.258,0.489,0.364
1,1,2,1,2,2,2,0,2,0,0,0,0,1,1,2,0.658,0.426,0.851,0.59
2,2,0,1,0,1,2,0,0,1,1,1,1,1,1,1,0.651,0.338,0.643,0.59
1,0,1,2,2,1,0,1,1,2,0,0,2,1,0,1,0.499,0.252,0.341,0.385
2,0,2,2,2,0,2,2,0,1,2,1,1,1,2,1,0.604,0.654,0.627,0.466
0,0,2,2,0,1,0,1,2,0,1,0,1,0,1,1,0.333,0.178,0.141,0.345
1,2,1,1,2,2,0,0,2,0,1,0,2,1,0,0,0.36,0.281,0.687,0.216
1,0,2,2,2,2,0,2,0,2,1,1,0,0,1,1,0.599,0.44,0.716,0.577
0,2,2,2,2,0,2,0,2,0,0,0,2,2,1,2,0.227,0.44,0.315,0.21
0,2,2,1,1,2,0,1,1,0,0,2,0,2,2,2,0.493,0.191,0.849,0.616
0,0,2,0,0,1,2,1,1,2,0,2,1,2,0,0,0.4,0.497,0.366,0.336
0,1,2,1,0,2,0,1,0,2,2,1,1,2,1,2,0.631,0.492,0.854,0.452
1,2,0,2,0,2,2,0,0,0,1,1,0,2,1,2,0.627,0.356,0.864,0.588
1,0,1,2,1,0,0,2,0,2,1,1,2,2,1,2,0.606,0.501,0.618,0.592
0,2,0,0,2,0,0,1,2,0,0,2,2,1,2,0,0.295,0.339,0.551,0.49
0,1,1,2,1,1,0,0,0,2,2,2,0,0,0,2,0.475,0.44,0.194,0.695
2,1,1,0,2,0,2,0,1,0,1,2,2,0,1,1,0.495,0.277,0.508,0.605
2,1,2,0,2,2,0,2,1,2,1,2,1,0,1,0,0.489,0.403,0.805,0.326
2,0,1,1,2,2,2,0,2,2,1,2,2,2,0,1,0.783,0.655,0.819,0.503
0,2,0,2,2,2,2,0,0,2,0,0,1,2,1,1,0.409,0.422,0.571,0.203
2,2,0,0,1,1,1,0,0,1,0,2,1,0,1,2,0.409,0.093,0.518,0.509
0,1,2,1,1,0,1,1,0,2,0,0,1,0,1,1,0.343,0.191,0.273,0.452
1,1,1,1,1,0,0,1,2,1,0,2,0,2,1,2,0.742,0.332,0.701,0.987
0,0,1,0,1,1,0,0,1,2,2,1,0,1,0,0,0.514,0.494,0.363,0.751
1,1,2,1,1,1,2,2,1,1,2,1,2,1,0,2,0.726,0.686,0.515,0.453
2,0,1,2,2,1,2,2,2,1,1,2,1,2,0,1,0.728,0.673,0.457,0.498
1,0,0,0,2,2,1,2,0,0,2,2,0,2,0,1,0.687,0.505,0.785,0.601
0,2,0,1,2,1,2,1,0,0,1,1,1,0,2,2,0.475,0.279,0.348,0.628
0,0,0,2,0,1,0,2,1,0,0,2,1,1,1,0,0.449,0.334,0.448,0.617
1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,0.574,0.324,0.92,0.219
2,1,0,2,1,1,0,2,0,2,0,1,0,1,0,1,0.637,0.509,0.429,0.743
1,2,1,1,1,2,1,0,0,1,0,2,0,2,0,1,0.586,0.163,0.793,0.583
1,2,2,1,0,1,1,2,2,1,0,2,0,2,1,1,0.728,0.518,0.656,0.734
0,2,1,1,0,0,0,2,0,1,0,2,2,1,2,2,0.433,0.326,0.506,0.623
0,2,1,2,2,1,0,1,2,2,1,2,0,1,1,1,0.653,0.489,0.486,0.714
2,1,2,2,2,2,0,0,2,2,1,0,0,0,1,0,0.437,0.33,0.627,0.493
0,0,2,2,0,2,1,2,1,1,0,2,2,1,2,2,0.549,0.356,0.713,0.383
2,2,1,1,1,1,2,2,2,1,0,2,2,2,2,0,0.711,0.651,0.668,0.623
2,2,1,0,1,0,2,1,1,1,2,2,0,2,1,2,0.688,0.508,0.661,0.712
0,2,2,0,2,1,1,1,2,1,1,2,1,0,1,1,0.422,0.267,0.359,0.34
0,2,2,1,0,1,2,2,2,1,1,2,0,2,0,1,0.639,0.682,0.368,0.613
2,0,0,1,1,1,2,1,0,0,0,1,1,2,1,0,0.602,0.361,0.696,0.747
1,0,1,1,2,0,0,1,1,0,1,1,0,0,1,1,0.625,0.09,0.515,0.981
0,0,1,1,2,2,2,2,0,2,1,0,1,2,2,1,0.7,0.602,0.639,0.459
0,2,2,2,2,0,1,0,2,0,1,2,1,0,2,1,0.236,0.273,0.336,0.372
0,1,2,2,0,2,2,0,0,0,0,0,2,2,2,1,0.327,0.263,0.622,0.204
0,1,2,1,1,0,0,1,1,0,1,1,1,2,2,2,0.44,0.173,0.524,0.606
0,2,1,2,2,1,1,0,1,2,2,2,1,0,0,1,0.407,0.416,0.142,0.36
1,1,1,2,2,0,1,1,0,0,1,1,2,2,0,0,0.38,0.16,0.488,0.455
1,2,0,0,1,0,1,1,2,1,2,1,0,1,2,1,0.685,0.518,0.703,0.724
1,0,0,1,1,2,2,1,1,2,0,2,0,1,0,2,0.802,0.501,0.794,0.747
1,1,1,0,1,1,2,1,0,0,2,1,2,2,2,0,0.623,0.511,0.664,0.588
2,0,2,2,2,0,1,2,2,2,0,2,2,0,1,1,0.531,0.587,0.422,0.457
1,2,1,2,0,2,0,1,2,1,2,0,0,0,1,2,0.574,0.343,0.621,0.495
2,1,2,1,2,1,1,0,1,2,0,2,2,1,0,0,0.476,0.355,0.542,0.488
2,2,2,0,1,1,2,2,2,2,2,0,2,1,0,2,0.574,0.925,0.376,0.117
2,0,1,2,1,2,1,0,2,0,2,1,0,1,0,0,0.608,0.525,0.761,0.611
2,0,1,0,0,2,2,1,1,1,2,2,1,1,0,0,0.597,0.485,0.809,0.375
2,1,0,2,1,0,0,1,0,1,1,0,0,1,2,0,0.435,0.112,0.457,0.731
2,2,0,2,0,2,2,2,2,1,1,0,1,1,1,1,0.668,0.587,0.742,0.203
1,1,2,2,1,2,1,0,0,1,2,2,2,2,0,0,0.402,0.329,0.775,0.229
0,0,2,1,0,2,2,2,0,0,2,2,0,2,2,2,0.721,0.677,0.792,0.736
1,2,2,0,2,2,1,1,0,2,2,1,0,2,1,2,0.657,0.488,0.935,0.464
0,2,1,0,0,1,0,1,2,2,0,2,1,2,0,1,0.443,0.519,0.382,0.35
1,1,1,1,0,0,1,2,1,1,0,2,1,1,2,1,0.683,0.333,0.674,0.712
2,2,2,1,1,1,0,0,1,0,0,2,0,1,0,0,0.389,0.161,0.545,0.582
0,2,0,1,1,1,2,2,1,2,0,2,1,2,2,1,0.696,0.651,0.542,0.631
2,0,1,2,0,1,2,1,2,2,1,0,1,1,1,0,0.647,0.569,0.475,0.472
0,2,0,1,2,0,1,2,2,2,2,2,0,0,2,2,0.676,0.735,0.378,0.867
2,0,2,0,0,0,2,1,2,0,1,2,2,1,2,2,0.566,0.507,0.695,0.508
0,1,0,1,1,1,0,2,2,1,0,0,2,2,0,2,0.532,0.426,0.207,0.459
1,2,0,2,0,0,2,0,0,2,0,2,2,0,0,2,0.346,0.435,0.347,0.386
1,2,1,2,2,1,0,2,1,1,2,1,1,1,1,2,0.636,0.498,0.618,0.479
1,0,0,1,2,0,2,1,2,0,1,2,0,0,1,0,0.645,0.426,0.516,0.998
0,2,1,2,1,2,0,1,1,0,0,0,0,1,0,0,0.243,0.102,0.45,0.38
1,0,1,1,0,1,0,1,0,1,1,1,1,2,0,2,0.629,0.175,0.534,0.594
2,1,2,1,0,2,0,1,2,1,0,0,0,2,0,1,0.593,0.248,0.651,0.503
2,0,0,1,2,1,2,0,1,1,2,1,0,1,1,2,0.915,0.51,0.652,0.956
0,1,1,2,1,2,2,2,1,2,1,0,0,0,2,0,0.553,0.507,0.492,0.582
2,2,1,1,1,2,0,2,2,0,0,2,1,0,1,2,0.574,0.417,0.834,0.491
1,0,2,2,0,2,1,2,0,2,2,2,1,1,1,0,0.616,0.681,0.883,0.34
0,2,1,1,0,1,0,0,2,1,2,0,2,2,2,1,0.546,0.422,0.408,0.448
2,2,1,1,0,2,2,0,2,1,0,0,1,0,0,1,0.456,0.362,0.513,0.223
1,2,1,0,0,1,1,2,2,0,1,0,1,0,0,2,0.42,0.362,0.264,0.256
0,0,0,0,2,0,1,2,0,1,1,2,0,2,0,1,0.514,0.335,0.381,0.723
2,0,0,1,2,2,1,0,0,0,2,0,2,0,2,1,0.536,0.168,0.676,0.48
2,2,0,2,0,0,1,0,0,1,0,1,2,0,0,2,0.242,0.086,0.328,0.35
0,2,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0.257,0.098,0.384,0.602
0,2,1,2,2,0,1,2,2,0,2,0,0,0,1,0,0.386,0.514,0.158,0.63
2,2,0,1,2,1,0,2,2,0,0,1,2,2,1,2,0.654,0.5,0.666,0.598
2,1,2,0,0,1,0,2,0,2,1,0,2,1,0,1,0.446,0.425,0.41,0.246
2,0,1,1,1,2,2,2,2,0,1,2,1,0,2,0,0.69,0.566,0.853,0.63
1,1,0,2,2,1,2,1,1,2,0,2,0,2,0,0,0.668,0.511,0.437,0.727
0,0,1,2,0,0,1,0,2,2,0,1,0,1,1,1,0.627,0.501,0.447,0.853
2,0,0,2,1,0,0,2,1,2,2,2,0,0,2,0,0.607,0.594,0.45,0.865
0,0,0,0,2,2,2,1,1,1,1,2,1,2,1,2,0.653,0.335,0.83,0.449
2,1,0,1,2,1,2,2,2,1,1,2,1,1,1,0,0.818,0.651,0.687,0.73
0,1,1,1,1,2,1,0,0,0,1,0,2,1,2,2,0.481,0.09,0.669,0.491
2,1,0,2,0,2,1,0,1,2,1,1,0,2,2,1,0.757,0.354,0.904,0.716
1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0.42,0.176,0.384,0.457
0,1,1,2,1,1,0,0,1,1,2,2,2,1,0,0,0.406,0.326,0.336,0.502
0,0,2,0,0,1,2,0,1,2,0,1,0,2,1,2,0.603,0.509,0.532,0.745
0,1,1,2,1,1,2,2,0,1,1,0,1,1,1,0,0.487,0.426,0.323,0.46
0,1,0,2,2,2,0,0,0,0,1,0,1,1,0,2,0.289,0.091,0.441,0.226
0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0.406,0.103,0.542,0.484
0,1,0,0,1,0,0,2,1,1,2,1,0,0,1,2,0.58,0.422,0.415,0.851
2,2,1,1,0,0,2,0,2,0,2,1,1,1,1,2,0.645,0.676,0.708,0.604
0,1,0,1,2,0,2,0,1,0,2,0,1,2,2,0,0.459,0.424,0.394,0.628
1,0,1,2,0,1,1,0,0,0,2,0,0,1,2,2,0.607,0.273,0.443,0.708
2,0,2,2,0,1,1,2,0,0,2,1,2,2,2,0,0.512,0.523,0.621,0.478
1,1,1,2,1,0,2,2,0,2,1,1,1,0,1,1,0.608,0.583,0.437,0.604
1,1,2,0,0,2,2,0,2,2,1,1,1,1,1,1,0.703,0.648,0.981,0.335
0,1,1,1,2,0,0,0,2,0,2,0,0,1,0,2,0.504,0.426,0.235,0.699
0,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0.303,0.115,0.321,0.366
2,2,0,2,0,0,2,2,0,0,1,1,0,2,1,1,0.613,0.507,0.59,0.695
2,2,0,1,1,2,0,2,1,2,0,0,2,0,1,1,0.541,0.356,0.657,0.343
0,1,2,1,2,1,0,1,0,2,0,1,2,0,0,0,0.294,0.257,0.212,0.45
2,2,1,0,1,1,0,0,2,1,0,2,0,2,1,1,0.606,0.339,0.698,0.754
1,1,0,1,2,0,0,1,0,1,0,1,1,0,0,0,0.331,0.116,0.407,0.626
2,1,0,1,2,0,2,0,0,0,0,1,0,1,0,0,0.49,0.352,0.554,0.818
1,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,0.3,0.195,0.423,0.209
2,1,1,1,1,2,2,2,2,0,1,0,2,0,1,2,0.705,0.498,0.691,0.501
1,0,0,2,2,2,2,2,1,0,1,2,0,2,1,2,0.81,0.509,0.88,0.695
1,2,0,1,2,0,2,2,1,2,0,1,1,2,2,2,0.711,0.674,0.687,0.628
0,0,0,1,2,0,1,1,0,1,1,0,0,2,1,1,0.578,0.095,0.368,0.851
2,0,0,1,1,0,2,0,0,1,2,2,2,0,1,1,0.598,0.42,0.496,0.698
0,0,1,1,0,0,0,0,2,0,1,0,1,1,1,2,0.44,0.261,0.35,0.631
0,2,0,2,1,2,2,0,0,1,1,0,0,1,0,1,0.392,0.279,0.461,0.33
0,2,1,2,0,1,0,1,2,2,0,1,0,2,1,0,0.516,0.525,0.447,0.714
0,1,1,1,2,0,2,2,2,1,1,2,1,1,1,1,0.716,0.669,0.553,0.719
0,1,0,0,1,2,0,1,0,0,2,2,0,0,1,1,0.524,0.275,0.672,0.716
0,2,2,0,1,0,2,1,1,1,2,1,1,2,0,2,0.369,0.518,0.402,0.242
1,2,1,1,1,1,2,0,0,2,0,2,0,1,1,2,0.741,0.497,0.673,0.869
2,1,1,2,2,2,2,0,2,2,1,0,1,1,1,0,0.618,0.596,0.721,0.346
1,2,0,2,2,2,2,1,1,1,1,1,1,1,1,0,0.553,0.353,0.867,0.347
1,1,0,1,0,2,2,2,0,0,0,2,2,0,2,1,0.652,0.415,0.791,0.62
2,1,1,2,1,1,2,1,2,1,0,0,1,2,1,0,0.572,0.433,0.47,0.47
0,1,0,2,1,1,1,0,0,2,1,0,0,1,2,1,0.565,0.267,0.345,0.738
0,1,1,2,2,2,1,2,1,1,1,2,1,0,2,1,0.569,0.25,0.626,0.506
0,2,1,0,2,1,2,2,1,2,2,0,2,2,2,0,0.53,0.757,0.391,0.341
1,2,2,2,1,1,1,1,2,0,1,2,1,0,1,0,0.356,0.249,0.437,0.348
1,0,1,1,0,1,2,1,1,1,1,1,1,2,0,1,0.75,0.338,0.508,0.571
2,1,2,2,0,1,1,1,1,0,1,2,0,0,2,2,0.584,0.114,0.462,0.736
0,0,1,0,0,0,2,1,1,1,0,2,2,0,1,2,0.465,0.244,0.364,0.599
0,2,1,1,2,2,0,2,2,1,2,1,0,0,0,0,0.514,0.594,0.511,0.616
1,0,0,2,0,0,0,0,0,2,2,1,0,2,1,0,0.58,0.499,0.628,0.843
0,2,0,1,0,1,0,2,0,2,1,0,1,1,0,2,0.45,0.404,0.212,0.362
